data1,data2
A905588,422615
A917071,434098
A920875,437902
A933809,450836
A959437,476464
A967436,484464
A969075,486103
A988810,505838
A907774,424803
A930980,448009
A938545,455574
A947689,464718
A952484,469513
A980865,497894
A992496,509525
A993664,510693
A970161,487191
A982564,499594
A946344,463375
A969184,486215
A977063,494094
A980324,497355
A931733,448765
A974887,491919
A980288,497320
A907304,424337
A908912,425945
A978586,495619
A912303,429337
A912754,429788
A929323,446357
A972808,489842
A909650,426685
A960833,477868
A977701,494736
A941148,458184
A950301,467337
A976684,493720
A996712,513748
A912909,429946
A924700,441737
A937399,454436
A945019,462056
A980196,497233
A994191,511228
A906932,423970
A914123,431161
A941019,458057
A957667,474705
A906707,423746
A913292,430331
A913663,430702
A916330,433369
A921445,438484
A957533,474572
A997422,514461
A908442,425482
A929789,446829
A940407,457447
A945171,462211
A961061,478101
A972552,489592
A986358,503398
A972046,489087
A967556,484598
A974729,491771
A982783,499825
A968017,485060
A984398,501441
A907407,424451
A956973,474017
A957240,474284
A977456,494500
A984741,501785
A928311,445356
A930128,447173
A943847,460892
A958435,475480
A974505,491550
A910541,427587
A924452,441498
A951872,468918
A906747,423794
A911356,428403
A952166,469213
A958803,475850
A961764,478811
A974920,491967
A981659,498706
A988878,505925
A906142,423190
A907390,424438
A909862,426910
A913699,430747
A942477,459525
A945741,462789
A959177,476225
A921111,438160
A922077,439126
A966134,483183
A989459,506508
A912643,429693
A923730,440780
A924962,442012
A931123,448173
A950502,467552
A966333,483383
A916981,434032
A940535,457586
A951231,468282
A979239,496290
A992368,509419
A921703,438755
A925835,442887
A933835,450887
A936779,453831
A947878,464930
A947925,464977
A969472,486524
A984837,501889
A998410,515462
A924717,441770
A946699,463752
A948190,465243
A966830,483883
A970215,487268
A971350,488403
A913182,430236
A914253,431307
A941752,458806
A950656,467710
A971535,488589
A977198,494252
A911491,428546
A913349,430404
A922548,439603
A943520,460575
A947461,464516
A976521,493576
A907947,425003
A912846,429902
A916422,433478
A948143,465199
A984862,501918
A987153,504209
A988848,505904
A947114,464171
A974414,491472
A997485,514543
A943108,460167
A969454,486513
A992121,509180
A923930,440990
A930571,447631
A994328,511388
A933217,450278
A949978,467039
A970366,487427
A976855,493916
A976965,494026
A984824,501885
A905159,422221
A908849,425911
A911270,428332
A913689,430751
A915798,432860
A924034,441096
A933813,450875
A936444,453506
A940999,458062
A952593,469656
A955061,472124
A905640,422704
A910499,427563
A927378,444442
A936749,453813
A946355,463419
A953581,470645
A955082,472146
A972637,489701
A913989,431054
A928514,445579
A935336,452401
A937061,454126
A942798,459863
A942871,459936
A950700,467765
A969878,486943
A934729,451795
A954363,471429
A905560,422627
A914370,431437
A926980,444047
A940247,457314
A974480,491547
A996577,513644
A912614,429682
A911211,428281
A911913,428983
A924239,441309
A905422,422493
A982185,499256
A986171,503242
A997239,514310
A924033,441105
A912350,429423
A946163,463236
A977917,494990
A988792,505865
A998046,515119
A928446,445520
A934794,451868
A965463,482537
A967126,484200
A982557,499631
A910450,427525
A918003,435079
A914942,432019
A956850,473927
A960140,477217
A974978,492055
A915546,432624
A922591,439669
A934660,451738
A935075,452153
A935988,453066
A968306,485384
A993557,510635
A920993,438072
A974731,491810
A906938,424018
A972404,489484
A980039,497119
A922373,439454
A940852,457933
A935663,452745
A944829,461911
A952393,469475
A956642,473724
A972261,489343
A982521,499603
A920001,437084
A921244,438327
A931459,448542
A973514,490597
A920818,437902
A974318,491402
A989830,506914
A917622,434707
A940140,457225
A968471,485556
A975793,492878
A976799,493884
A985565,502650
A911062,428148
A919789,436875
A928936,446022
A930733,447819
A931389,448475
A940366,457452
A965173,482259
A939194,456281
A958619,475706
A972642,489729
A986512,503599
A905349,422437
A926375,443463
A929669,446757
A938617,455705
A955977,473065
A960928,478016
A969245,486333
A978830,495918
A988246,505334
A996043,513131
A909975,427064
A924159,441248
A944546,461635
A955671,472760
A960141,477230
A963544,480633
A905814,422904
A923326,440416
A923710,440800
A946391,463481
A954374,471464
A959195,476285
A959630,476720
A998629,515719
A912836,429927
A919305,436396
A923331,440422
A940792,457883
A948081,465172
A958214,475305
A958426,475517
A971855,488946
A985056,502147
A916844,433936
A933797,450889
A944760,461852
A975987,493079
A988472,505564
A943666,460759
A959182,476275
A915397,432491
A932905,449999
A972184,489278
A918513,435608
A940252,457347
A973310,490405
A987897,504992
A906930,424026
A911706,428802
A920041,437137
A935065,452161
A953671,470767
A954904,472000
A973564,490660
A997858,514954
A982879,499976
A936708,453806
A946624,463722
A991937,509035
A925473,442572
A941883,458982
A951953,469052
A953320,470419
A966321,483420
A922921,440021
A905056,422157
A936245,453346
A943779,460880
A946282,463383
A958851,475952
A976102,493203
A992641,509742
A926616,443718
A952686,469788
A955352,472454
A955489,472591
A963449,480551
A963752,480854
A976615,493717
A986470,503572
A997721,514823
A906927,424030
A917381,434484
A924403,441506
A925960,443063
A927543,444646
A936582,453685
A974352,491455
A982231,499334
A990481,507584
A906902,424006
A915882,432986
A924650,441754
A925159,442263
A926163,443267
A926517,443621
A949270,466374
A961105,478209
A967701,484805
A969484,486588
A976995,494099
A986282,503386
A992686,509790
A986899,504005
A942439,459546
A945653,462760
A986578,503685
A990810,507917
A916217,433325
A928365,445473
A978215,495323
A980396,497504
A993696,510804
A994350,511458
A930104,447213
A951322,468431
A959459,476568
A913692,430802
A928340,445450
A940385,457495
A976826,493936
A996608,513718
A944933,462044
A967133,484244
A918000,435112
A928522,445635
A946524,463637
A966667,483780
A996302,513415
A914384,431498
A946423,463537
A969367,486482
A917169,434285
A930549,447665
A957734,474850
A959094,476210
A995139,512255
A996855,513971
A909660,426777
A910518,427635
A941374,458491
A943387,460504
A946033,463150
A982995,500112
A960283,477401
A960963,478081
A907209,424328
A980070,497189
A924925,442045
A943079,460199
A951478,468598
A964701,481821
A984209,501329
A995500,512620
A919188,436309
A924294,441415
A928719,445840
A929370,446491
A933442,450563
A972310,489431
A975676,492797
A941986,459108
A950060,467182
A972090,489212
A973391,490513
A991743,508865
A907117,424240
A913933,431056
A922552,439675
A930145,447268
A950590,467713
A966905,484028
A983141,500264
A983937,501060
A995556,512679
A907049,424174
A912809,429934
A926641,443766
A933521,450646
A950227,467352
A974104,491229
A918926,436052
A925153,442279
A932982,450108
A968892,486018
A930888,448015
A935898,453025
A955034,472161
A995142,512269
A913489,430618
A918721,435850
A954314,471443
A978706,495835
A913716,430846
A933499,450629
A957334,474464
A964896,482026
A966000,483130
A976675,493805
A979163,496293
A984494,501624
A920189,437320
A931619,448750
A933506,450637
A957379,474510
A959629,476760
A967048,484179
A979101,496232
A979429,496560
A906628,423761
A909298,426431
A936326,453459
A965579,482712
A972879,490012
A973501,490634
A977690,494823
A926272,443406
A927801,444935
A939550,456684
A952199,469333
A968513,485647
A969215,486349
A924103,441238
A954125,471260
A969703,486838
A977902,495037
A980404,497539
A906515,423651
A913781,430917
A944267,461403
A950837,467973
A958781,475917
A961470,478606
A975677,492813
A950243,467380
A961067,478204
A967508,484645
A972079,489216
A906559,423697
A912867,430005
A921871,439009
A922866,440004
A943733,460871
A954576,471714
A960999,478137
A987127,504265
A987763,504901
A991786,508924
A905687,422826
A949866,467005
A910065,427205
A937107,454247
A938054,455194
A961617,478757
A962819,479959
A963666,480806
A979203,496343
A988758,505898
A998383,515523
A924070,441211
A925963,443104
A965236,482377
A972973,490114
A990313,507454
A993369,510510
A998468,515609
A916979,434121
A946228,463370
A952365,469507
A957185,474327
A972304,489446
A980569,497711
A980586,497728
A907578,424721
A920403,437546
A928227,445370
A934963,452106
A956592,473735
A966564,483707
A981113,498256
A921030,438174
A933062,450206
A981090,498234
A926032,443177
A934820,451965
A938046,455191
A963356,480501
A977410,494555
A998150,515295
A908160,425306
A908854,426000
A912032,429178
A932670,449816
A998671,515817
A940014,457161
A960122,477269
A972872,490019
A987115,504262
A929961,447109
A906175,423324
A922675,439824
A924188,441337
A993274,510423
A997053,514202
A919136,436286
A920283,437433
A931531,448681
A943766,460916
A949546,466696
A959679,476829
A977430,494580
A987270,504420
A993555,510705
A910624,427775
A975249,492400
A979125,496276
A985269,502420
A988027,505178
A935113,452265
A946525,463677
A955972,473124
A969961,487113
A974213,491365
A909520,426673
A910097,427250
A929632,446785
A949459,466612
A981849,499003
A993193,510347
A944451,461606
A950465,467620
A965103,482258
A914551,431707
A918472,435628
A924766,441922
A953251,470407
A964911,482067
A991458,508614
A910834,427991
A915916,433073
A916833,433990
A954772,471929
A962513,479670
A980469,497626
A986699,503856
A942954,460114
A955367,472527
A946756,463917
A957916,475077
A964899,482060
A966431,483592
A908023,425185
A917378,434540
A938529,455691
A944344,461506
A947723,464885
A978014,495176
A978640,495802
A930864,448027
A950152,467315
A974570,491733
A912671,429835
A931006,448170
A964810,481974
A984118,501282
A918340,435505
A956849,474014
A964647,481812
A985309,502474
A920967,438133
A921915,439081
A922451,439617
A938509,455675
A947469,464635
A958586,475752
A998993,516159
A954083,471250
A985171,502338
A946224,463392
A950824,467992
A917461,434631
A928326,445496
A937208,454378
A952474,469644
A957895,475065
A989350,506520
A987824,504995
A913302,430474
A924011,441183
A946329,463501
A946715,463887
A954673,471845
A939840,457013
A962661,479834
A963908,481081
A982850,500023
A983457,500630
A987625,504798
A995527,512700
A921076,438250
A932634,449808
A964203,481377
A986099,503273
A983395,500571
A910956,428133
A936059,453236
A952594,469771
A973942,491119
A913958,431136
A916261,433439
A918002,435180
A925004,442182
A993036,510214
A992188,509367
A993961,511140
A918416,435596
A919915,437095
A936042,453222
A951484,468664
A956094,473275
A973060,490241
A978577,495758
A988436,505617
A992226,509407
A992665,509846
A966615,483797
A974270,491452
A924336,441519
A964964,482147
A946963,464147
A980849,498033
A937110,454295
A938147,455332
A942794,459979
A960479,477664
A966670,483855
A976200,493385
A911843,429029
A933480,450666
A942113,459299
A956303,473489
A957751,474937
A973701,490887
A984264,501450
A950399,467586
A959921,477108
A969759,486946
A921303,438491
A958401,475589
A962632,479820
A985623,502811
A986299,503487
A906228,423417
A924839,442028
A926463,443652
A932978,450167
A936878,454067
A938728,455917
A942642,459831
A949472,466661
A950653,467842
A964813,482002
A980388,497577
A990086,507275
A912828,430018
A937394,454584
A953275,470465
A954194,471384
A959537,476727
A964855,482045
A981232,498422
A994488,511678
A908996,426187
A935583,452774
A973640,490831
A921001,438193
A963137,480329
A976380,493572
A988997,506189
A949008,466201
A954282,471475
A959232,476425
A906778,423972
A917288,434482
A925086,442280
A927049,444243
A967848,485042
A980205,497399
A923675,440870
A943719,460914
A947781,464976
A975722,492917
A987522,504717
A994959,512154
A914044,431240
A922283,439479
A927594,444790
A928736,445932
A932660,449856
A932750,449946
A933340,450536
A953817,471013
A961707,478903
A972880,490076
A978286,495482
A979580,496776
A998705,515901
A904798,421995
A918845,436042
A940240,457437
A941281,458478
A944755,461952
A945737,462934
A961365,478562
A969409,486606
A975824,493021
A977621,494818
A993572,510769
A995276,512473
A918106,435304
A933561,450759
A951921,469119
A952952,470150
A985746,502944
A987308,504506
A905656,422855
A918653,435852
A926184,443383
A928606,445805
A929034,446233
A933160,450359
A941112,458311
A983173,500372
A986503,503702
A993323,510522
A988220,505420
A921331,438532
A940500,457701
A943264,460465
A952650,469851
A954529,471730
A926996,444198
A949542,466744
A906012,423215
A916697,433900
A945411,462614
A905154,422358
A929528,446732
A940864,458068
